sequence,target_id,offset,char,depth,role,paired_target,paired_offset
PASSION24.TEXT.RELATED_HOUR_11:body,PASSION24.TEXT.RELATED_HOUR_11.BODY.P054,13,«,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_11.BODY.P056,208
PASSION24.TEXT.RELATED_HOUR_11:body,PASSION24.TEXT.RELATED_HOUR_11.BODY.P056,208,»,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_11.BODY.P054,13
PASSION24.TEXT.RELATED_HOUR_11:body,PASSION24.TEXT.RELATED_HOUR_11.BODY.P058,16,«,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_11.BODY.P060,100
PASSION24.TEXT.RELATED_HOUR_11:body,PASSION24.TEXT.RELATED_HOUR_11.BODY.P060,100,»,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_11.BODY.P058,16
PASSION24.TEXT.RELATED_HOUR_11:body,PASSION24.TEXT.RELATED_HOUR_11.BODY.P062,21,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_11.BODY.P065,110
PASSION24.TEXT.RELATED_HOUR_11:body,PASSION24.TEXT.RELATED_HOUR_11.BODY.P065,110,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_11.BODY.P062,21
PASSION24.TEXT.RELATED_HOUR_11:body,PASSION24.TEXT.RELATED_HOUR_11.BODY.P067,38,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_11.BODY.P069,277
PASSION24.TEXT.RELATED_HOUR_11:body,PASSION24.TEXT.RELATED_HOUR_11.BODY.P069,277,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_11.BODY.P067,38
PASSION24.TEXT.RELATED_HOUR_11:body,PASSION24.TEXT.RELATED_HOUR_11.BODY.P070,19,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_11.BODY.P070,135
PASSION24.TEXT.RELATED_HOUR_11:body,PASSION24.TEXT.RELATED_HOUR_11.BODY.P070,135,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_11.BODY.P070,19
PASSION24.TEXT.RELATED_HOUR_11:body,PASSION24.TEXT.RELATED_HOUR_11.BODY.P071,17,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_11.BODY.P074,88
PASSION24.TEXT.RELATED_HOUR_11:body,PASSION24.TEXT.RELATED_HOUR_11.BODY.P074,88,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_11.BODY.P071,17
PASSION24.TEXT.RELATED_HOUR_12:body,PASSION24.TEXT.RELATED_HOUR_12.BODY.P006,162,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_12.BODY.P009,196
PASSION24.TEXT.RELATED_HOUR_12:body,PASSION24.TEXT.RELATED_HOUR_12.BODY.P009,196,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_12.BODY.P006,162
PASSION24.TEXT.RELATED_HOUR_12:body,PASSION24.TEXT.RELATED_HOUR_12.BODY.P014,12,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_12.BODY.P020,187
PASSION24.TEXT.RELATED_HOUR_12:body,PASSION24.TEXT.RELATED_HOUR_12.BODY.P020,187,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_12.BODY.P014,12
PASSION24.TEXT.RELATED_HOUR_13:body,PASSION24.TEXT.RELATED_HOUR_13.BODY.P002,30,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_13.BODY.P002,132
PASSION24.TEXT.RELATED_HOUR_13:body,PASSION24.TEXT.RELATED_HOUR_13.BODY.P002,132,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_13.BODY.P002,30
PASSION24.TEXT.RELATED_HOUR_13:body,PASSION24.TEXT.RELATED_HOUR_13.BODY.P007,28,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_13.BODY.P007,130
PASSION24.TEXT.RELATED_HOUR_13:body,PASSION24.TEXT.RELATED_HOUR_13.BODY.P007,130,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_13.BODY.P007,28
PASSION24.TEXT.RELATED_HOUR_13:body,PASSION24.TEXT.RELATED_HOUR_13.BODY.P009,12,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_13.BODY.P013,162
PASSION24.TEXT.RELATED_HOUR_13:body,PASSION24.TEXT.RELATED_HOUR_13.BODY.P013,162,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_13.BODY.P009,12
PASSION24.TEXT.RELATED_HOUR_13:body,PASSION24.TEXT.RELATED_HOUR_13.BODY.P019,179,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_13.BODY.P039,421
PASSION24.TEXT.RELATED_HOUR_13:body,PASSION24.TEXT.RELATED_HOUR_13.BODY.P039,421,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_13.BODY.P019,179
PASSION24.TEXT.RELATED_HOUR_13:body,PASSION24.TEXT.RELATED_HOUR_13.BODY.P039,451,«,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_13.BODY.P040,151
PASSION24.TEXT.RELATED_HOUR_13:body,PASSION24.TEXT.RELATED_HOUR_13.BODY.P040,151,»,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_13.BODY.P039,451
PASSION24.TEXT.RELATED_HOUR_13:body,PASSION24.TEXT.RELATED_HOUR_13.BODY.P041,37,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_13.BODY.P043,385
PASSION24.TEXT.RELATED_HOUR_13:body,PASSION24.TEXT.RELATED_HOUR_13.BODY.P043,385,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_13.BODY.P041,37
PASSION24.TEXT.RELATED_HOUR_13:body,PASSION24.TEXT.RELATED_HOUR_13.BODY.P047,65,«,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_13.BODY.P117,76
PASSION24.TEXT.RELATED_HOUR_13:body,PASSION24.TEXT.RELATED_HOUR_13.BODY.P117,76,»,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_13.BODY.P047,65
PASSION24.TEXT.RELATED_HOUR_13:body,PASSION24.TEXT.RELATED_HOUR_13.BODY.P161,18,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_13.BODY.P161,140
PASSION24.TEXT.RELATED_HOUR_13:body,PASSION24.TEXT.RELATED_HOUR_13.BODY.P161,140,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_13.BODY.P161,18
PASSION24.TEXT.RELATED_HOUR_14:body,PASSION24.TEXT.RELATED_HOUR_14.BODY.P005,92,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_14.BODY.P019,65
PASSION24.TEXT.RELATED_HOUR_14:body,PASSION24.TEXT.RELATED_HOUR_14.BODY.P019,65,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_14.BODY.P005,92
PASSION24.TEXT.RELATED_HOUR_14:body,PASSION24.TEXT.RELATED_HOUR_14.BODY.P020,60,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_14.BODY.P031,134
PASSION24.TEXT.RELATED_HOUR_14:body,PASSION24.TEXT.RELATED_HOUR_14.BODY.P031,134,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_14.BODY.P020,60
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P017,12,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P023,118
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P023,118,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P017,12
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P024,71,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P036,259
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P036,259,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P024,71
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P039,15,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P052,619
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P052,619,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P039,15
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P055,26,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P072,278
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P072,278,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P055,26
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P075,43,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P100,74
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P100,74,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P075,43
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P103,12,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P109,425
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P109,425,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P103,12
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P109,543,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P113,130
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P113,130,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P109,543
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P116,87,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_15.BODY.P116,287
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P116,287,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_15.BODY.P116,87
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P116,320,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P131,161
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P131,161,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P116,320
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P133,29,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P134,93
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P134,93,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_15.BODY.P133,29
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P159,101,«,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_15.BODY.P159,158
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P159,158,»,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_15.BODY.P159,101
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P174,34,«,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_15.BODY.P178,56
PASSION24.TEXT.RELATED_HOUR_15:body,PASSION24.TEXT.RELATED_HOUR_15.BODY.P178,56,»,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_15.BODY.P174,34
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P009,84,«,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_16.BODY.P010,118
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P010,118,»,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_16.BODY.P009,84
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P011,93,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P017,210
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P017,210,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P011,93
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P019,72,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P025,189
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P025,189,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P019,72
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P033,26,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P047,139
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P047,139,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P033,26
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P051,31,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P059,150
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P059,150,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P051,31
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P061,255,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P075,251
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P075,251,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P061,255
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P076,48,«,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_16.BODY.P077,391
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P077,391,»,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_16.BODY.P076,48
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P078,17,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P082,320
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P082,320,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P078,17
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P087,173,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P090,178
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P090,178,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P087,173
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P093,23,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P096,249
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P096,249,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P093,23
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P097,13,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_16.BODY.P097,89
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P097,89,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_16.BODY.P097,13
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P098,17,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P098,424
PASSION24.TEXT.RELATED_HOUR_16:body,PASSION24.TEXT.RELATED_HOUR_16.BODY.P098,424,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_16.BODY.P098,17
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P005,91,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P005,105
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P005,105,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P005,91
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P005,107,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P005,125
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P005,125,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P005,107
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P006,27,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P006,43
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P006,43,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P006,27
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P006,99,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P006,113
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P006,113,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P006,99
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P010,110,«,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P011,284
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P011,284,»,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P010,110
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P012,17,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P026,115
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P026,115,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P012,17
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P031,148,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P032,101
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P032,101,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P031,148
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P033,197,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P034,315
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P034,315,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P033,197
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P037,12,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P045,355
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P045,355,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P037,12
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P046,89,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P046,103
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P046,103,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P046,89
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P046,105,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P046,123
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P046,123,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P046,105
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P047,95,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P048,63
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P048,63,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P047,95
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P049,14,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P049,123
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P049,123,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P049,14
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P050,12,«,1,OUTER_DIVINE_OPEN_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P050,50
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P050,50,»,1,OUTER_DIVINE_CLOSE_WRAPPER_HIDE,PASSION24.TEXT.RELATED_HOUR_17.BODY.P050,12
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P051,77,«,1,QUOTED_FORMULA_OR_TITLE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P051,89
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P051,89,»,1,QUOTED_FORMULA_OR_TITLE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P051,77
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P051,91,«,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P051,107
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P051,107,»,1,NARRATIVE_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P051,91
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P053,23,«,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P054,104
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P054,104,»,1,REPORTED_QUOTE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P053,23
PASSION24.TEXT.RELATED_HOUR_17:body,PASSION24.TEXT.RELATED_HOUR_17.BODY.P054,190,«,1,QUOTED_FORMULA_OR_TITLE_KEEP,PASSION24.TEXT.RELATED_HOUR_17.BODY.P054,202
