target_id,run_index,start,end,presentation_speaker,adjudicated
PASSION24.TEXT.RELATED_HOUR_13.BODY.P148,1,0,93,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P149,1,0,86,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P150,1,0,177,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P151,1,0,76,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P152,1,0,125,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P153,1,0,26,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P154,1,0,64,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P155,1,0,37,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P156,1,0,107,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P157,1,0,58,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P158,1,0,135,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P162,1,26,125,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P163,1,0,59,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P164,1,0,150,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P165,1,0,119,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P166,1,0,55,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P167,1,0,129,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P168,1,0,120,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P169,1,0,179,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P170,1,0,107,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P171,1,0,124,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P172,1,0,57,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P006,1,0,61,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P007,1,0,67,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P008,1,0,124,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P009,1,0,132,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P010,1,0,255,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P011,1,0,166,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P012,1,0,53,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P013,1,0,23,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P014,1,0,367,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P015,1,0,32,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P016,1,0,61,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P017,1,0,331,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P018,1,0,37,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P019,1,0,65,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P021,1,0,66,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P022,1,0,187,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P023,1,0,44,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P024,1,0,152,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P025,1,0,230,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P026,1,0,142,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P027,1,0,302,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P028,1,0,107,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P029,1,0,98,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P030,1,0,34,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_14.BODY.P031,1,0,134,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P018,1,0,305,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P019,1,0,125,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P020,1,0,120,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P021,1,0,365,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P022,1,0,141,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P023,1,0,118,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P025,1,0,311,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P026,1,0,129,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P027,1,0,203,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P028,1,0,148,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P029,1,0,132,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P030,1,0,136,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P031,1,0,56,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P032,1,0,252,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P033,1,0,85,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P034,1,0,287,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P035,1,0,119,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P036,1,0,259,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P040,1,0,161,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P041,1,0,192,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P042,1,0,54,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P043,1,0,28,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P044,1,0,351,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P045,1,0,19,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P046,1,0,43,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P047,1,0,55,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P048,1,0,79,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P049,1,0,188,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P050,1,0,171,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P051,1,0,220,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P052,1,0,619,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P056,1,0,72,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P057,1,0,275,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P058,1,0,57,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P059,1,0,247,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P060,1,0,304,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P061,1,0,62,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P062,1,0,683,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P063,1,0,104,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P064,1,0,139,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P065,1,0,60,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P066,1,0,65,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P067,1,0,364,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P068,1,0,93,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P069,1,0,89,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P070,1,0,34,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P071,1,0,55,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P072,1,0,278,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P076,1,0,128,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P077,1,0,885,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P078,1,0,118,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P079,1,0,108,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P080,1,0,146,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P081,1,0,120,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P082,1,0,293,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P083,1,0,119,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P084,1,0,40,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P085,1,0,37,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P086,1,0,118,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P087,1,0,31,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P088,1,0,48,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P089,1,0,52,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P090,1,0,92,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P091,1,0,200,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P092,1,0,89,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P093,1,0,125,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P094,1,0,122,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P095,1,0,113,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P096,1,0,224,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P097,1,0,83,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P098,1,0,61,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P099,1,0,113,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P100,1,0,73,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P104,1,0,95,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P105,1,0,455,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P106,1,0,83,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P107,1,0,89,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P108,1,0,420,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P109,1,0,425,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P110,1,0,181,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P111,1,0,77,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P112,1,0,291,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P113,1,0,130,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P117,1,0,140,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P118,1,0,207,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P119,1,0,129,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P120,1,0,230,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P121,1,0,350,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P122,1,0,97,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P123,1,0,61,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P124,1,0,591,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P125,1,0,562,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P126,1,0,672,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P127,1,0,95,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P128,1,0,192,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P129,1,0,234,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P130,1,0,299,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P131,1,0,161,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P134,1,0,93,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P151,1,0,186,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P152,1,0,97,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P153,1,0,147,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P154,1,0,119,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P155,1,0,130,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P156,1,0,46,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P157,1,0,72,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P161,1,0,114,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P162,1,0,43,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P163,1,0,204,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P164,1,0,145,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P165,1,0,132,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P166,1,0,57,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P167,1,0,81,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P168,1,0,153,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P169,1,0,105,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P170,1,0,78,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P171,1,0,251,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P172,1,0,219,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P173,1,0,63,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P174,1,0,33,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P180,1,12,197,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P181,1,0,106,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P182,1,0,41,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P183,1,0,67,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P184,1,0,68,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P185,1,0,73,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P186,1,0,102,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P187,1,0,85,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P188,1,0,50,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P189,1,0,32,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P190,1,0,123,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P191,1,0,115,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P192,1,0,68,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P193,1,0,159,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_15.BODY.P194,1,0,171,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P012,1,0,551,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P013,1,0,293,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P014,1,0,337,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P015,1,0,53,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P016,1,0,352,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P017,1,0,210,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P020,1,0,153,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P021,1,0,154,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P022,1,0,471,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P023,1,0,87,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P024,1,0,112,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P025,1,0,189,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P034,1,0,85,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P035,1,0,48,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P036,1,0,137,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P037,1,0,25,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P038,1,0,152,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P039,1,0,116,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P040,1,0,41,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P041,1,0,75,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P042,1,0,292,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P043,1,0,88,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P044,1,0,138,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P045,1,0,330,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P046,1,0,168,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P047,1,0,139,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P052,1,0,42,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P053,1,0,113,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P054,1,0,50,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P055,1,0,125,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P056,1,0,263,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P057,1,0,215,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P058,1,0,22,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P059,1,0,150,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P062,1,0,268,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P063,1,0,198,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P064,1,0,65,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P065,1,0,47,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P066,1,0,158,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P067,1,0,451,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P068,1,0,243,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P069,1,0,193,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P070,1,0,291,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P071,1,0,858,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P072,1,0,119,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P073,1,0,154,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P074,1,0,187,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P075,1,0,251,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P079,1,0,341,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P080,1,0,533,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P081,1,0,62,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P082,1,0,320,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P088,1,0,68,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P089,1,0,124,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P090,1,0,177,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P094,1,0,358,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P095,1,0,143,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P096,1,0,248,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_16.BODY.P098,1,18,423,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P013,1,0,133,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P014,1,0,116,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P015,1,0,78,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P016,1,0,31,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P017,1,0,210,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P018,1,0,67,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P019,1,0,54,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P020,1,0,236,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P021,1,0,88,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P022,1,0,206,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P023,1,0,215,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P024,1,0,107,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P025,1,0,191,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P026,1,0,115,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P031,1,149,469,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P032,1,0,101,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P033,1,198,330,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P034,1,0,315,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P037,1,13,79,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P038,1,0,93,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P039,1,0,132,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P040,1,0,424,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P041,1,0,78,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P042,1,0,63,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P043,1,0,103,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P044,1,0,451,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P045,1,0,355,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P048,1,0,63,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P050,1,13,50,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P051,1,78,89,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P054,1,191,202,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P056,1,57,104,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P057,1,0,94,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,1,38,49,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P059,1,192,417,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P067,1,0,127,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P068,1,0,173,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P069,1,0,75,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P070,1,0,41,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P071,1,0,53,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P072,1,0,64,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P073,1,0,66,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P074,1,0,58,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P075,1,0,197,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P076,1,0,354,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P077,1,0,97,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P078,1,0,86,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P079,1,0,154,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P080,1,0,167,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P081,1,0,144,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P082,1,0,60,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P083,1,0,54,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P084,1,0,103,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P085,1,0,152,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P086,1,0,54,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P087,1,0,106,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P088,1,0,103,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P089,1,0,154,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P090,1,0,97,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P091,1,0,106,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P098,1,0,128,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P099,1,0,116,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P100,1,0,28,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P101,1,0,149,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P102,1,0,56,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P103,1,0,65,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P104,1,0,32,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P105,1,0,21,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P106,1,0,80,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P107,1,0,117,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P108,1,0,70,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P109,1,0,186,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P110,1,0,127,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P111,1,0,182,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P112,1,0,120,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_17.BODY.P113,1,0,124,JESUS,NO
